1.02133	0.719291	0.353961	-0.0206651	-0.374405	-0.669354	-0.859827	-0.937356	-0.905399	-0.776935	-0.604582	-0.440938	-0.330925	-0.291483	-0.293315	-0.29508	-0.267038	-0.230845	-0.219424	-0.222271	-0.208746	-0.189831	-0.188835	-0.19323	-0.180845	-0.177842	-0.181038	-0.171087	-0.174327	-0.172448	-0.169877	-0.175269	-0.170262	-0.178325	-0.179655	-0.177177	-0.190208	-0.190795	-0.188592	-0.198752	-0.220492	-0.219591	-0.224705	-0.249293	-0.288675	-0.295398	-0.289227	-0.308233	-0.387014	-0.536759	-0.710132	-0.863397	-0.937717	-0.903187	-0.759981	-0.502718	-0.165555	0.202969	0.577011	0.911933	1.15364	1.28854	1.32368	1.24874	1.05905	0.793042	0.5205	0.299681	0.152143	0.0685762	0.0276396	0.0100299	0.00329762	0.000987898	0.000271047	6.84204e-05	1.59557e-05	3.45039e-06	6.95779e-07	1.41047e-07	8.6061e-08	3.51219e-07	1.78531e-06	8.53729e-06	3.79062e-05	0.000155669	0.000588931	0.00204354	0.00647174	0.0186037	0.0482485	0.112147	0.231982	0.424065	0.681002	0.958068	1.18534	1.30781	1.31496	1.21989	
1.05299	0.763392	0.404713	0.0312114	-0.326145	-0.631676	-0.838018	-0.932712	-0.918303	-0.804157	-0.637535	-0.46847	-0.345894	-0.296529	-0.295364	-0.299737	-0.273297	-0.236019	-0.220118	-0.225125	-0.217795	-0.195276	-0.188051	-0.191983	-0.185209	-0.179156	-0.183166	-0.176742	-0.176496	-0.177313	-0.174222	-0.178135	-0.176128	-0.179655	-0.182002	-0.180952	-0.191303	-0.188437	-0.191366	-0.207224	-0.226151	-0.220064	-0.227397	-0.256096	-0.29391	-0.298337	-0.29327	-0.318015	-0.411104	-0.568664	-0.739367	-0.882894	-0.940653	-0.888355	-0.728237	-0.457568	-0.114477	0.254571	0.624624	0.949103	1.17677	1.29847	1.32107	1.23326	1.03333	0.763738	0.494653	0.281113	0.140935	0.0627641	0.0250071	0.00897483	0.00291951	0.000865691	0.000235168	5.87931e-05	1.35823e-05	2.91029e-06	5.81583e-07	1.16781e-07	7.1044e-08	2.92822e-07	1.50168e-06	7.24473e-06	3.24607e-05	0.00013456	0.000514028	0.00180163	0.00576544	0.0167545	0.0439485	0.103372	0.216498	0.400899	0.652381	0.930021	1.16518	1.29996	1.31991	1.23761	
1.09054	0.817238	0.468022	0.0969416	-0.263694	-0.581024	-0.806563	-0.923096	-0.931269	-0.835321	-0.677582	-0.505975	-0.369958	-0.306071	-0.295701	-0.301957	-0.284823	-0.246845	-0.22253	-0.224015	-0.22195	-0.208363	-0.200134	-0.194226	-0.181583	-0.177406	-0.180929	-0.170638	-0.174917	-0.174444	-0.169673	-0.177682	-0.17023	-0.177177	-0.180952	-0.176618	-0.190407	-0.19733	-0.205571	-0.215674	-0.225918	-0.220757	-0.234584	-0.269685	-0.299871	-0.297871	-0.298082	-0.335186	-0.444152	-0.608674	-0.775893	-0.904781	-0.939619	-0.865322	-0.684821	-0.398545	-0.049341	0.319409	0.683356	0.993721	1.20352	1.30879	1.31562	1.2118	0.999767	0.726752	0.46285	0.258747	0.127682	0.0560055	0.0219923	0.00778359	0.00249829	0.000731267	0.00019618	4.84532e-05	1.10619e-05	2.34303e-06	4.6293e-07	9.18526e-08	5.56708e-08	2.32334e-07	1.20479e-06	5.87741e-06	2.66371e-05	0.000111729	0.000432048	0.00153355	0.00497247	0.0146493	0.0389798	0.093067	0.197989	0.372643	0.616644	0.893954	1.13807	1.28795	1.32396	1.25763	
1.1322	0.879332	0.543081	0.17639	-0.186458	-0.51586	-0.762953	-0.905101	-0.941061	-0.868706	-0.724465	-0.555152	-0.404371	-0.318487	-0.297775	-0.306225	-0.295767	-0.260454	-0.231049	-0.227132	-0.222511	-0.20394	-0.197629	-0.211196	-0.200528	-0.187092	-0.193754	-0.185888	-0.18138	-0.182732	-0.182591	-0.181506	-0.183764	-0.190208	-0.191303	-0.190407	-0.212738	-0.201216	-0.200009	-0.213707	-0.229153	-0.225031	-0.248276	-0.281049	-0.307421	-0.299277	-0.304257	-0.361084	-0.489382	-0.658134	-0.816548	-0.924601	-0.932039	-0.832131	-0.627598	-0.324453	0.0299627	0.396952	0.75196	1.04404	1.23221	1.31801	1.30588	1.18315	0.957796	0.682305	0.425784	0.233343	0.112965	0.0486516	0.0187728	0.00653349	0.00206344	0.000594649	0.000157142	3.8248e-05	8.60868e-06	1.79828e-06	3.50486e-07	6.85536e-08	4.13648e-08	1.75231e-07	9.20872e-07	4.55283e-06	2.09196e-05	8.90007e-05	0.000349243	0.00125863	0.00414609	0.0124177	0.0336157	0.0817197	0.177159	0.340059	0.574248	0.849641	1.10304	1.27036	1.32565	1.27834	
1.17582	0.947682	0.628634	0.269085	-0.0940071	-0.434595	-0.704716	-0.875068	-0.94328	-0.902206	-0.776657	-0.611636	-0.452087	-0.345599	-0.30282	-0.305244	-0.303723	-0.276785	-0.239981	-0.23513	-0.237038	-0.220488	-0.192738	-0.198594	-0.20008	-0.191802	-0.187232	-0.196598	-0.184898	-0.188576	-0.193213	-0.182322	-0.194843	-0.190795	-0.188437	-0.19733	-0.201216	-0.191813	-0.207172	-0.234299	-0.235991	-0.235021	-0.260281	-0.295508	-0.308681	-0.298533	-0.323798	-0.399951	-0.544901	-0.714155	-0.858123	-0.939882	-0.915058	-0.785219	-0.554034	-0.234622	0.123144	0.486346	0.828704	1.09785	1.26084	1.32433	1.29012	1.14599	0.906988	0.630858	0.384372	0.2058	0.0974277	0.0410716	0.0155269	0.00529882	0.00164224	0.000464736	0.000120671	2.88744e-05	6.39209e-06	1.31386e-06	2.52043e-07	4.84866e-08	2.91058e-08	1.25461e-07	6.69629e-07	3.36263e-06	1.57002e-05	6.79085e-05	0.000271072	0.000994391	0.00333661	0.0101873	0.0281379	0.0698584	0.154821	0.304102	0.525894	0.797034	1.05909	1.24558	1.32318	1.29784	
1.2189	1.01976	0.722884	0.374026	0.0135253	-0.335617	-0.628946	-0.830301	-0.933593	-0.928391	-0.83141	-0.680054	-0.511771	-0.383155	-0.315833	-0.308991	-0.313606	-0.292793	-0.254271	-0.230467	-0.24259	-0.239859	-0.215832	-0.199406	-0.205693	-0.19716	-0.18658	-0.196028	-0.186169	-0.187797	-0.191424	-0.183493	-0.195203	-0.188592	-0.191366	-0.205571	-0.200009	-0.207172	-0.231226	-0.246004	-0.231993	-0.241741	-0.277363	-0.309742	-0.311474	-0.308203	-0.348768	-0.451926	-0.613616	-0.77381	-0.898263	-0.946496	-0.883111	-0.720896	-0.462682	-0.128935	0.229712	0.586272	0.911207	1.1525	1.28717	1.32571	1.2664	1.09901	0.84716	0.573193	0.339766	0.17713	0.081737	0.0336247	0.0124179	0.00414394	0.00125697	0.000348408	8.86706e-05	2.08094e-05	4.52067e-06	9.12305e-07	1.7189e-07	3.24509e-08	1.93664e-08	8.51422e-08	4.62508e-07	2.36404e-06	1.12408e-05	4.95434e-05	0.000201652	0.000754832	0.00258659	0.00807241	0.0228136	0.0580172	0.131859	0.265913	0.472583	0.736385	1.00533	1.21185	1.31452	1.31398	
1.25864	1.09243	0.823381	0.489785	0.135256	-0.218693	-0.53276	-0.765406	-0.907977	-0.9451	-0.881053	-0.752715	-0.586881	-0.439985	-0.344414	-0.308498	-0.318131	-0.312777	-0.281	-0.238879	-0.232548	-0.243972	-0.242309	-0.218863	-0.215452	-0.21208	-0.200541	-0.19779	-0.196868	-0.194199	-0.192774	-0.19602	-0.197419	-0.198752	-0.207224	-0.215674	-0.213707	-0.234299	-0.246004	-0.237152	-0.230389	-0.263906	-0.302009	-0.32021	-0.309116	-0.322947	-0.394455	-0.523391	-0.688641	-0.835413	-0.931593	-0.935621	-0.832251	-0.637534	-0.35216	-0.00733526	0.348609	0.694604	0.996384	1.20501	1.30876	1.31986	1.23261	1.04107	0.778537	0.510481	0.293341	0.148404	0.0665405	0.0266319	0.00958075	0.00311786	0.000923193	0.000250019	6.22201e-05	1.42886e-05	3.03943e-06	6.00959e-07	1.10983e-07	2.05191e-08	1.21663e-08	5.4675e-08	3.02891e-07	1.57908e-06	7.66279e-06	3.44913e-05	0.000143477	0.000549345	0.00192725	0.00616419	0.0178741	0.0466967	0.109173	0.226783	0.415649	0.668371	0.941183	1.16739	1.29742	1.32439	
1.29206	1.16204	0.926769	0.614144	0.270029	-0.0838775	-0.415707	-0.677946	-0.858039	-0.943573	-0.92247	-0.826049	-0.675508	-0.513036	-0.391429	-0.325045	-0.316788	-0.322767	-0.312386	-0.270094	-0.237883	-0.228621	-0.236967	-0.23034	-0.227798	-0.224617	-0.225014	-0.216799	-0.217801	-0.216043	-0.213694	-0.218374	-0.217102	-0.220492	-0.226151	-0.225918	-0.229153	-0.235991	-0.231993	-0.230389	-0.255028	-0.297784	-0.322509	-0.319485	-0.316185	-0.358349	-0.457899	-0.6091	-0.770794	-0.891339	-0.946679	-0.903803	-0.760861	-0.531386	-0.221158	0.12877	0.477858	0.808438	1.08051	1.25215	1.32304	1.30426	1.18667	0.971432	0.701907	0.444318	0.246641	0.120688	0.0524171	0.0203514	0.00711206	0.00225113	0.000649047	0.000171331	4.15979e-05	9.32749e-06	1.93877e-06	3.74825e-07	6.77192e-08	1.22375e-08	7.20435e-09	3.31638e-08	1.8772e-07	1.00014e-06	4.96326e-06	2.28634e-05	9.74153e-05	0.00038239	0.00137678	0.00452445	0.0134968	0.036326	0.0876253	0.188095	0.356751	0.594204	0.866535	1.11058	1.26945	1.32656	
1.31615	1.2246	1.02892	0.743856	0.415119	0.0680322	-0.275616	-0.566825	-0.782294	-0.915478	-0.944898	-0.888144	-0.768637	-0.611585	-0.466738	-0.359646	-0.319627	-0.319699	-0.326884	-0.312014	-0.275646	-0.249369	-0.236738	-0.229573	-0.221794	-0.219942	-0.219898	-0.21669	-0.219108	-0.216072	-0.217047	-0.21817	-0.215758	-0.219591	-0.220064	-0.220757	-0.225031	-0.235021	-0.241741	-0.263906	-0.297784	-0.325592	-0.322763	-0.316623	-0.33619	-0.416849	-0.550597	-0.707553	-0.846427	-0.931285	-0.939829	-0.846926	-0.66286	-0.399973	-0.0715873	0.277031	0.615125	0.92389	1.15922	1.29062	1.32731	1.27621	1.12669	0.890001	0.618749	0.376697	0.201294	0.0949639	0.0398315	0.0149598	0.00506493	0.00155537	0.000435626	0.000111834	2.64335e-05	5.7756e-06	1.17078e-06	2.20914e-07	3.89772e-08	6.87221e-09	4.01451e-09	1.89658e-08	1.09883e-07	5.99391e-07	3.04767e-06	1.43965e-05	6.29601e-05	0.000253929	0.000940444	0.00318308	0.00979353	0.0272288	0.0679637	0.151225	0.297813	0.515695	0.781996	1.04017	1.22815	1.31779	
1.32798	1.27589	1.12484	0.875133	0.567026	0.233067	-0.112695	-0.428221	-0.677714	-0.85587	-0.940634	-0.932836	-0.853655	-0.715523	-0.568086	-0.437208	-0.349032	-0.319098	-0.318894	-0.325411	-0.31138	-0.287253	-0.265998	-0.252906	-0.23997	-0.230019	-0.225737	-0.220605	-0.219053	-0.217631	-0.217947	-0.218569	-0.219848	-0.224705	-0.227397	-0.234584	-0.248276	-0.260281	-0.277363	-0.302009	-0.322509	-0.322763	-0.31572	-0.331651	-0.394345	-0.51329	-0.655934	-0.802872	-0.910151	-0.947614	-0.901378	-0.758488	-0.536273	-0.24476	0.0940863	0.435207	0.756847	1.03573	1.22788	1.3173	1.31876	1.23296	1.05132	0.797602	0.531295	0.309919	0.158885	0.0720421	0.029098	0.0105432	0.00344962	0.00102532	0.000278341	6.93466e-05	1.59254e-05	3.38429e-06	6.67865e-07	1.22788e-07	2.11229e-08	3.62784e-09	2.10164e-09	1.02072e-08	6.06287e-08	3.39167e-07	1.77006e-06	8.59009e-06	3.86339e-05	0.000160424	0.000612473	0.00213996	0.00680724	0.019601	0.0507639	0.117433	0.240904	0.435245	0.689081	0.95566	1.17118	1.29529	
