7.6209e-15	6.93207e-14	5.85375e-13	4.57799e-12	3.30747e-11	2.20176e-10	1.34689e-09	7.55109e-09	3.8692e-08	1.80725e-07	7.67585e-07	2.95793e-06	1.03238e-05	3.25984e-05	9.30978e-05	0.000240669	0.000564344	0.00120447	0.00235081	0.00421972	0.00701033	0.0108491	0.015739	0.0215288	0.0279116	0.0344535	0.0406458	0.0459687	0.0499556	0.0522487	0.0526396	0.0510927	0.0477488	0.04291	0.0370052	0.0305403	0.0240364	0.0179645	0.0126872	0.0084196	0.00521836	0.0030012	0.00159139	0.000773328	0.000342602	0.000137814	5.01967e-05	1.65318e-05	4.92184e-06	1.32564e-06	3.235e-07	7.16771e-08	1.44545e-08	2.6601e-09	4.47994e-10	6.9237e-11	9.84687e-12	1.29218e-12	1.56871e-13	1.76622e-14	1.84866e-15	1.80286e-16	1.64171e-17	1.39873e-18	1.11715e-19	8.37955e-21	5.91291e-22	3.93151e-23	2.46696e-24	1.46297e-25	8.21075e-27	4.36681e-28	2.20352e-29	1.05621e-30	4.81444e-32	2.08911e-33	8.63841e-35	3.40704e-36	1.2829e-37	4.66311e-39	1.55608e-39	3.94005e-38	1.06159e-36	2.73175e-35	6.70675e-34	1.5695e-32	3.4975e-31	7.41402e-30	1.49339e-28	2.85509e-27	5.17446e-26	8.87887e-25	1.4405e-23	2.20656e-22	3.18651e-21	4.33138e-20	5.53253e-19	6.6289e-18	7.43654e-17	7.79578e-16	
6.93207e-14	6.0815e-13	4.94638e-12	3.72051e-11	2.58116e-10	1.64719e-09	9.64221e-09	5.1627e-08	2.52128e-07	1.12e-06	4.51406e-06	1.64708e-05	5.43176e-05	0.000161753	0.000435015	0.00105804	0.0023339	0.00468964	0.00863265	0.0146549	0.0231067	0.0340797	0.0473342	0.0622928	0.0780979	0.0937144	0.108052	0.120081	0.128933	0.133967	0.134821	0.131433	0.124048	0.113199	0.0996687	0.0844346	0.0685752	0.0531627	0.0391397	0.0272055	0.0177377	0.0107722	0.00605029	0.00312109	0.00146966	0.000628539	0.000243273	8.50336e-05	2.68236e-05	7.63958e-06	1.96718e-06	4.58905e-07	9.72248e-08	1.87585e-08	3.30545e-09	5.33514e-10	7.91035e-11	1.08045e-11	1.36319e-12	1.59287e-13	1.72804e-14	1.74463e-15	1.64284e-16	1.44593e-17	1.19186e-18	9.21819e-20	6.70161e-21	4.58728e-22	2.96117e-23	1.80531e-24	1.04097e-25	5.68464e-27	2.94374e-28	1.44728e-29	6.76321e-31	3.00729e-32	1.2737e-33	5.14343e-35	1.98218e-36	7.37267e-38	2.45701e-38	6.06688e-37	1.59783e-35	4.01763e-34	9.63443e-33	2.2013e-31	4.78727e-30	9.89901e-29	1.94403e-27	3.62166e-26	6.39245e-25	1.0676e-23	1.68475e-22	2.50845e-21	3.51845e-20	4.64154e-19	5.74894e-18	6.6732e-17	7.24539e-16	7.34318e-15	
5.85375e-13	4.94638e-12	3.86924e-11	2.79449e-10	1.85831e-09	1.13456e-08	6.34088e-08	3.23436e-07	1.50125e-06	6.3227e-06	2.40991e-05	8.29454e-05	0.000257395	0.000719691	0.00181421	0.00413176	0.00853359	0.016071	0.0277862	0.0444445	0.066291	0.092914	0.123254	0.15574	0.188502	0.219598	0.247206	0.269763	0.28604	0.295184	0.296727	0.290591	0.277089	0.256919	0.231162	0.201256	0.168932	0.136103	0.104694	0.0764246	0.0525797	0.0338389	0.0202117	0.0111166	0.0055895	0.0025536	0.00105518	0.000393217	0.000131983	3.99051e-05	1.08813e-05	2.68124e-06	5.9853e-07	1.21385e-07	2.24326e-08	3.78931e-09	5.86848e-10	8.35728e-11	1.09754e-11	1.33284e-12	1.50062e-13	1.57025e-14	1.53068e-15	1.39308e-16	1.18616e-17	9.4675e-19	7.09667e-20	5.00446e-21	3.32549e-22	2.08557e-23	1.23623e-24	6.9355e-26	3.68752e-27	1.86039e-28	8.91664e-30	4.06451e-31	1.76394e-32	7.29572e-34	2.8786e-35	1.09598e-36	3.64813e-37	8.78107e-36	2.25986e-34	5.55042e-33	1.29959e-31	2.89796e-30	6.14798e-29	1.23951e-27	2.37216e-26	4.30416e-25	7.39473e-24	1.20132e-22	1.8428e-21	2.66515e-20	3.62822e-19	4.6415e-18	5.56976e-17	6.25754e-16	6.56878e-15	6.42917e-14	
4.57799e-12	3.72051e-11	2.79449e-10	1.93447e-09	1.23059e-08	7.17192e-08	3.81739e-07	1.84981e-06	8.13487e-06	3.23687e-05	0.000116217	0.000375676	0.00109178	0.00285163	0.00670183	0.0142142	0.0273413	0.0480187	0.0776275	0.116531	0.163868	0.217656	0.275132	0.33319	0.388798	0.439283	0.48248	0.516753	0.540958	0.55437	0.55662	0.547647	0.527696	0.497341	0.45755	0.409753	0.355902	0.298476	0.240391	0.184769	0.134562	0.0921132	0.0587609	0.0346245	0.0186868	0.00916914	0.00406683	0.00162419	0.000582918	0.000187945	5.44922e-05	1.42352e-05	3.3592e-06	7.18206e-07	1.39566e-07	2.47309e-08	4.00892e-09	5.96362e-10	8.16583e-11	1.03218e-11	1.20771e-12	1.31146e-13	1.32492e-14	1.24817e-15	1.09886e-16	9.05921e-18	7.00724e-19	5.09449e-20	3.48732e-21	2.25122e-22	1.37258e-23	7.91542e-25	4.32329e-26	2.23931e-27	1.10129e-28	5.14846e-30	2.2904e-31	9.70633e-33	3.92231e-34	1.52915e-35	5.08499e-36	1.19264e-34	2.99823e-33	7.19049e-32	1.64323e-30	3.5747e-29	7.3947e-28	1.45295e-26	2.7084e-25	4.78367e-24	7.99506e-23	1.26266e-21	1.88152e-20	2.64127e-19	3.48717e-18	4.3224e-17	5.02063e-16	5.45396e-15	5.52931e-14	5.21997e-13	
3.30747e-11	2.58116e-10	1.85831e-09	1.23059e-08	7.47224e-08	4.14683e-07	2.09629e-06	9.61994e-06	3.99405e-05	0.000149546	0.00050351	0.00152101	0.00411694	0.00998554	0.0217443	0.0426841	0.0760137	0.123833	0.186317	0.261495	0.345648	0.434102	0.522083	0.605386	0.680743	0.745884	0.799389	0.840482	0.868817	0.884281	0.886857	0.876548	0.853357	0.817346	0.768746	0.708137	0.63665	0.556193	0.469626	0.380809	0.294354	0.21507	0.14716	0.0933717	0.0543991	0.028843	0.0138168	0.00594942	0.00229611	0.000793576	0.0002458	6.83602e-05	1.71166e-05	3.87073e-06	7.93244e-07	1.47832e-07	2.51406e-08	3.91463e-09	5.59902e-10	7.37864e-11	8.98557e-12	1.01394e-12	1.06291e-13	1.03765e-14	9.45507e-16	8.05876e-17	6.43773e-18	4.82923e-19	3.40781e-20	2.26596e-21	1.42196e-22	8.43397e-24	4.73468e-25	2.51907e-26	1.27181e-27	6.10036e-29	2.78308e-30	1.20892e-31	5.00512e-33	1.99875e-34	6.6418e-35	1.51728e-33	3.72473e-32	8.71919e-31	1.94402e-29	4.12398e-28	8.31463e-27	1.59138e-25	2.88787e-24	4.96238e-23	8.06337e-22	1.23716e-20	1.78959e-19	2.43662e-18	3.11732e-17	3.74054e-16	4.20147e-15	4.40838e-14	4.31133e-13	3.92083e-12	
2.20176e-10	1.64719e-09	1.13456e-08	7.17192e-08	4.14683e-07	2.18547e-06	1.04602e-05	4.52997e-05	0.000176854	0.00062027	0.00194832	0.00546824	0.0136977	0.0306424	0.061394	0.110783	0.181521	0.27287	0.380579	0.498022	0.617828	0.733345	0.839523	0.933193	1.01284	1.07812	1.12939	1.16736	1.19284	1.20651	1.20878	1.1997	1.17901	1.14612	1.10028	1.04068	0.966792	0.878631	0.777178	0.664894	0.546084	0.426829	0.31436	0.215795	0.136514	0.0787309	0.0410174	0.019174	0.0080097	0.00298533	0.000993167	0.000295472	7.88318e-05	1.89256e-05	4.10354e-06	8.06611e-07	1.44274e-07	2.3567e-08	3.52794e-09	4.85585e-10	6.16432e-11	7.2385e-12	7.88391e-13	7.98508e-14	7.53879e-15	6.64946e-16	5.49094e-17	4.25345e-18	3.09653e-19	2.12229e-20	1.37164e-21	8.37241e-23	4.83359e-24	2.64297e-25	1.37051e-26	6.7479e-28	3.15834e-29	1.40679e-30	5.96952e-32	2.44274e-33	8.11402e-34	1.80468e-32	4.32458e-31	9.87748e-30	2.14774e-28	4.44099e-27	8.72263e-26	1.62541e-24	2.86995e-23	4.79512e-22	7.57045e-21	1.12768e-19	1.58233e-18	2.08796e-17	2.58628e-16	3.00139e-15	3.25669e-14	3.29679e-13	3.1064e-12	2.71769e-11	
1.34689e-09	9.64221e-09	6.34088e-08	3.81739e-07	2.09629e-06	1.04602e-05	4.72398e-05	0.000192302	0.000702767	0.00229681	0.00669086	0.0173317	0.0398868	0.0816658	0.149399	0.246084	0.368907	0.509775	0.657933	0.802946	0.936765	1.05451	1.15419	1.23599	1.30121	1.35162	1.38918	1.41577	1.43299	1.44201	1.4435	1.43755	1.42372	1.40103	1.36806	1.32302	1.26395	1.18899	1.09658	0.98596	0.85816	0.716834	0.568795	0.423695	0.292476	0.184671	0.105413	0.0539087	0.0245575	0.00993882	0.00357348	0.00114349	0.000326638	8.35978e-05	1.92474e-05	4.00308e-06	7.55156e-07	1.29722e-07	2.03684e-08	2.93365e-09	3.88882e-10	4.75926e-11	5.39309e-12	5.67408e-13	5.55666e-14	5.07719e-15	4.33796e-16	3.47297e-17	2.61043e-18	1.84548e-19	1.22923e-20	7.72649e-22	4.58999e-23	2.58072e-24	1.37515e-25	6.95337e-27	3.34036e-28	1.5263e-29	6.64059e-31	2.78547e-32	9.25276e-33	2.00281e-31	4.68314e-30	1.04326e-28	2.21133e-27	4.45493e-26	8.52005e-25	1.54496e-23	2.65275e-22	4.307e-21	6.60256e-20	9.54173e-19	1.29777e-17	1.65826e-16	1.9869e-15	2.22787e-14	2.33273e-13	2.27562e-12	2.06315e-11	1.73387e-10	
7.55109e-09	5.1627e-08	3.23436e-07	1.84981e-06	9.61994e-06	4.52997e-05	0.000192302	0.000732605	0.00249339	0.00754908	0.0202581	0.0480679	0.100807	0.187344	0.31057	0.464266	0.634857	0.806722	0.966979	1.10763	1.22544	1.32057	1.3951	1.45181	1.49334	1.52239	1.54177	1.55398	1.56102	1.56438	1.56492	1.56274	1.55732	1.54739	1.53113	1.50623	1.47	1.41968	1.35264	1.26607	1.1575	1.02582	0.872733	0.704242	0.531365	0.369063	0.232427	0.131087	0.065656	0.029079	0.0113794	0.00394099	0.00121179	0.000332169	8.15364e-05	1.80053e-05	3.59313e-06	6.50807e-07	1.0743e-07	1.62245e-08	2.24986e-09	2.87432e-10	3.39364e-11	3.7137e-12	3.77686e-13	3.57872e-14	3.16674e-15	2.62261e-16	2.03692e-17	1.48649e-18	1.02111e-19	6.61358e-21	4.04513e-22	2.33993e-23	1.28191e-24	6.65982e-26	3.28519e-27	1.54049e-28	6.87469e-30	2.95706e-31	9.82816e-32	2.06951e-30	4.72017e-29	1.02516e-27	2.11736e-26	4.15405e-25	7.73203e-24	1.36364e-22	2.27562e-21	3.5881e-20	5.33739e-19	7.47794e-18	9.85077e-17	1.21783e-15	1.41019e-14	1.52621e-13	1.54035e-12	1.44623e-11	1.2599e-10	1.01553e-09	
3.8692e-08	2.52128e-07	1.50125e-06	8.13487e-06	3.99405e-05	0.000176854	0.000702767	0.00249339	0.00785844	0.021896	0.0537223	0.115799	0.219411	0.367224	0.548578	0.743124	0.930414	1.09686	1.23648	1.34861	1.43525	1.49924	1.5436	1.57106	1.58461	1.58816	1.58567	1.58031	1.57481	1.5712	1.57053	1.573	1.57791	1.58363	1.58766	1.58694	1.57786	1.55633	1.51907	1.46332	1.38611	1.2845	1.15597	0.999886	0.819785	0.626003	0.436745	0.27358	0.151921	0.0742562	0.0318748	0.0120305	0.00400597	0.00118219	0.000310753	7.31377e-05	1.54903e-05	2.9667e-06	5.16118e-07	8.19081e-08	1.19045e-08	1.59031e-09	1.95928e-10	2.2331e-11	2.36137e-12	2.32286e-13	2.1309e-14	1.82719e-15	1.46762e-16	1.10643e-17	7.84382e-19	5.23821e-20	3.30067e-21	1.96543e-22	1.10758e-23	5.91493e-25	2.99737e-26	1.44302e-27	6.60784e-29	2.91572e-30	9.70213e-31	1.98663e-29	4.41811e-28	9.35133e-27	1.88119e-25	3.59252e-24	6.50466e-23	1.11514e-21	1.80759e-20	2.76618e-19	3.99005e-18	5.41566e-17	6.90415e-16	8.25108e-15	9.22462e-14	9.62617e-13	9.35373e-12	8.44156e-11	7.05602e-10	5.44621e-09	
1.80725e-07	1.12e-06	6.3227e-06	3.23687e-05	0.000149546	0.00062027	0.00229681	0.00754908	0.021896	0.0557443	0.124045	0.240853	0.409129	0.61361	0.826475	1.02295	1.19095	1.328	1.43497	1.51351	1.56513	1.59191	1.59687	1.58393	1.55903	1.52858	1.49734	1.46927	1.44798	1.43564	1.43344	1.44181	1.45964	1.48537	1.51588	1.54726	1.5751	1.59358	1.59629	1.57869	1.53731	1.46977	1.37434	1.24942	1.09378	0.907914	0.69925	0.487947	0.30247	0.164509	0.0780991	0.0323662	0.011748	0.00375346	0.00106164	0.000267394	6.03166e-05	1.22514e-05	2.2521e-06	3.76425e-07	5.74544e-08	8.03973e-09	1.03518e-09	1.23053e-10	1.35462e-11	1.38493e-12	1.31844e-13	1.17159e-14	9.74003e-16	7.59146e-17	5.55807e-18	3.82959e-19	2.48746e-20	1.52557e-21	8.84784e-23	4.85944e-24	2.53081e-25	1.25143e-26	5.88236e-28	2.66368e-29	8.88034e-30	1.76755e-28	3.8314e-27	7.89993e-26	1.54722e-24	2.87479e-23	5.06082e-22	8.42931e-21	1.32642e-19	1.96882e-18	2.75195e-17	3.61586e-16	4.45749e-15	5.14504e-14	5.54821e-13	5.57646e-12	5.21074e-11	4.51421e-10	3.61506e-09	2.66748e-08	
